post_ID,platform,content,timestamp,sentiment_score,category
12183,Facebook,"The sweater looks warm, haven’t tested it yet.",2025-02-21 19:51:07.828535,0.0,Clothing
12184,LinkedIn,The quality of ingredients was exceptional.,2025-03-20 04:23:59.935297,0.84,Dining
12185,Instagram,The movie brought back childhood memories.,2025-02-16 05:03:51.152688,0.79,Entertainment
12186,Facebook,Attended a lecture but felt it was too basic.,2025-02-14 13:30:09.466580,0.0,Education
12187,Facebook,Sore muscles slowing down routine.,2025-01-31 11:34:08.208599,-0.79,Health
12188,Instagram,The sailing trip was serene and calming.,2025-02-11 23:06:50.196503,0.91,Travel
12189,Twitter,The prices were fair for the quality.,2025-03-24 15:47:07.369991,0.0,Dining
12190,LinkedIn,The material is breathable and lightweight.,2025-01-30 05:06:18.289897,0.82,Clothing
12191,Instagram,The comedy skit had brilliant timing.,2025-03-15 15:16:16.326174,0.78,Entertainment
12192,LinkedIn,Happy to find zero-sugar coconut water.,2025-01-05 02:07:30.908299,0.84,Groceries
12193,Twitter,Loved exploring remote islands.,2025-03-13 21:16:03.927545,0.79,Travel
12194,Instagram,The jungle camping was unsafe and poorly managed.,2025-02-15 04:24:52.373589,-0.59,Travel
12195,LinkedIn,Loving the data-driven approach to problem-solving.,2025-02-08 12:29:38.003588,0.86,Education
12196,LinkedIn,Experimenting with probiotic drinks.,2025-02-09 16:52:11.868222,0.0,Health
12197,LinkedIn,The snowboarding session was fun but limited.,2025-03-18 05:51:05.116510,0.0,Travel
12198,Facebook,Visited the grocery store to compare prices.,2025-01-13 21:58:49.729769,0.0,Groceries
12199,Facebook,Developing soft skills through interactive sessions.,2025-03-02 02:33:31.516434,0.68,Education
12200,LinkedIn,The paragliding experience was unsafe.,2025-01-28 17:45:12.469770,-0.52,Travel
12201,Twitter,The concert lacked energy and enthusiasm.,2025-03-24 04:13:56.283077,-0.72,Entertainment
12202,Instagram,"Tried a new protein shake, tastes okay.",2025-03-24 16:19:49.125479,0.0,Health
12203,Instagram,Received my package earlier than expected.,2025-01-03 13:04:30.077423,0.63,Clothing
12204,Twitter,Attending group fitness classes keeps me accountable.,2025-02-14 20:21:30.349374,0.55,Health
12205,Instagram,The woolen cap feels warm but not super soft.,2025-03-22 23:22:06.774210,0.0,Clothing
12206,Facebook,Loved the beautiful embroidery on the kurta.,2025-03-13 20:28:07.105242,0.99,Clothing
12207,Instagram,Loved exploring remote islands.,2025-01-20 11:49:44.891563,0.57,Travel
12208,Instagram,Compared price differences in organic produce.,2025-03-21 06:12:32.289351,0.0,Groceries
12209,Facebook,The dessert was overly dry and stale.,2025-03-21 09:05:49.942942,-0.69,Dining
12210,Facebook,The concert was energetic but overcrowded.,2025-03-11 05:08:29.937032,0.0,Entertainment
12211,Twitter,Stylish and comfortable at the same time!,2025-02-04 23:19:37.732448,0.94,Clothing
12212,LinkedIn,The wine selection was okay but lacked depth.,2025-01-24 17:07:47.237044,0.0,Dining
12213,LinkedIn,Reading about career opportunities in AI.,2025-01-05 11:56:48.437329,0.0,Education
12214,Facebook,Exploring herbal tea options for relaxation.,2025-02-22 17:03:01.928897,0.0,Groceries
12215,Facebook,The service was prompt but not memorable.,2025-01-13 16:29:46.543978,0.0,Dining
12216,LinkedIn,Experimenting with different meal plans.,2025-03-04 22:08:26.977079,0.0,Health
12217,Twitter,The flavors were mild and lacked excitement.,2025-03-06 22:37:17.312998,0.0,Dining
12218,Twitter,Loving the quick responsiveness of my smart TV.,2025-01-05 16:44:30.986532,0.77,Electronics
12219,Instagram,Smart light turns off without any command.,2025-01-02 16:05:21.331414,-0.66,Electronics
12220,Twitter,The beach picnic was relaxing and fun.,2025-03-02 09:51:14.251842,0.91,Travel
12221,LinkedIn,The fishing expedition was relaxing and rewarding.,2025-03-20 12:36:22.103458,0.65,Travel
12222,Facebook,Examined fresh fish for quality.,2025-03-02 05:44:18.050583,0.0,Groceries
12223,Twitter,The concert audio quality was terrible.,2025-02-04 19:08:46.725779,-0.68,Entertainment
12224,Facebook,The boat ride along the canals was peaceful.,2025-01-17 04:24:36.331838,0.76,Travel
12225,LinkedIn,"Upgraded to a fast SSD, system runs so smoothly.",2025-02-04 20:16:02.858101,0.88,Electronics
12226,Instagram,The comedy special was funny but lacked originality.,2025-01-19 07:28:58.389743,0.0,Entertainment
12227,Facebook,The ambiance made the experience memorable.,2025-03-19 21:14:44.906421,0.98,Dining
12228,Twitter,The outfit looks fine but not outstanding.,2025-03-07 10:28:08.820198,0.0,Clothing
12229,Twitter,Struggling to stick to my diet plan.,2025-01-26 17:18:51.650482,-0.87,Health
12230,Facebook,Fitness tracker miscounts steps frequently.,2025-03-17 09:58:43.974600,-0.61,Electronics
12231,Instagram,The backpacking adventure taught me resilience.,2025-02-11 06:38:57.411300,0.67,Travel
12232,Facebook,Evaluated the quality of fresh herbs in store.,2025-02-15 01:29:36.607353,0.0,Groceries
12233,Twitter,Experimenting with fruit-infused water.,2025-01-05 21:19:28.568351,0.0,Health
12234,LinkedIn,Enjoyed the rooftop dining experience.,2025-01-27 04:51:55.954713,0.65,Dining
12235,Twitter,Wi-Fi extender is inconsistent.,2025-01-03 03:46:09.294177,-0.72,Electronics
12236,Twitter,Learning about the latest VR headset technology.,2025-03-23 13:40:47.910826,0.0,Electronics
12237,LinkedIn,Mic on the wireless headset stopped working.,2025-03-22 20:36:56.833541,-0.7,Electronics
12238,LinkedIn,The jokes in the sitcom were cleverly written.,2025-02-15 00:28:07.008559,0.77,Entertainment
12239,LinkedIn,The pasta had an authentic Italian touch.,2025-03-24 10:52:52.036938,0.65,Dining
12240,Twitter,The photography tour captured some great shots.,2025-02-10 20:40:35.933773,0.0,Travel
12241,LinkedIn,The material feels okay for the price.,2025-01-10 01:42:50.038383,0.0,Clothing
12242,Twitter,Exploring cloud computing for future growth.,2025-01-18 21:44:18.098760,0.66,Education
12243,Facebook,The kurta feels too rough on the skin.,2025-03-10 20:30:34.344052,-0.85,Clothing
12244,Instagram,Evaluated the quality of fresh herbs in store.,2025-02-27 07:36:04.545135,0.0,Groceries
12245,LinkedIn,The volcano hike was poorly guided.,2025-02-24 00:29:29.912534,-0.97,Travel
12246,Instagram,The horror movie kept me on the edge of my seat.,2025-02-09 21:03:06.509542,0.67,Entertainment
12247,Instagram,Enjoyed a romantic dinner with excellent service.,2025-02-14 02:27:41.001405,0.72,Dining
12248,Instagram,The beach was relaxing but crowded.,2025-02-23 05:26:32.931856,0.0,Travel
12249,Twitter,Excited about the new casual collection.,2025-01-22 11:55:16.203927,0.66,Clothing
12250,Facebook,The pizza was crispy but lacked enough toppings.,2025-03-15 15:23:23.460062,0.0,Dining
12251,Instagram,The buttons fell off after first use.,2025-03-02 15:08:54.011227,-0.74,Clothing
12252,LinkedIn,The embroidery looks neat but not extraordinary.,2025-03-02 09:27:18.551805,0.0,Clothing
12253,Facebook,Reviewed the packaging of organic products.,2025-02-21 11:23:57.510199,0.0,Groceries
12254,LinkedIn,Delivery left my groceries in the sun.,2025-01-30 02:54:05.066668,-0.96,Groceries
12255,LinkedIn,The appetizers took too long to arrive.,2025-03-22 15:35:03.396074,-0.52,Dining
12256,Twitter,Incorporating superfoods into my diet.,2025-02-13 15:55:44.299512,0.99,Health
12257,Instagram,The cotton fabric feels breathable and light.,2025-01-30 21:33:09.159538,0.96,Clothing
12258,LinkedIn,The t-shirt lost its elasticity.,2025-02-11 02:51:58.405443,-0.5,Clothing
12259,Twitter,Frozen vegetables were watery after cooking.,2025-01-02 13:46:12.568960,-0.65,Groceries
12260,Twitter,The meditation retreat was too basic.,2025-03-04 12:11:31.048473,-0.8,Travel
12261,Instagram,The cultural exchange was insightful.,2025-01-28 22:44:30.760609,0.0,Travel
12262,Twitter,Difficulty staying focused in virtual classes.,2025-02-08 04:49:31.716936,-0.79,Education
12263,Instagram,Learning about the latest Wi-Fi extender options.,2025-02-13 21:08:32.357342,0.0,Electronics
12264,LinkedIn,The documentary was well-researched but too lengthy.,2025-01-26 11:55:34.398584,0.0,Entertainment
12265,Twitter,Packaged salads had wilted leaves inside.,2025-03-01 13:32:47.289653,-0.9,Groceries
12266,Instagram,Cracked a tough coding problem today!,2025-01-17 08:08:47.646819,0.54,Education
12267,Facebook,Trying to balance work and health.,2025-03-09 16:43:16.607938,0.0,Health
12268,Facebook,Difficulty keeping pace with course deadlines.,2025-03-12 11:14:13.754369,-0.74,Education
12269,LinkedIn,The storyline of the movie was captivating.,2025-03-07 22:22:49.845308,0.72,Entertainment
12270,Facebook,Healthy food choices are easier now.,2025-02-17 20:37:55.061781,0.8,Groceries
12271,LinkedIn,Reading about the advantages of smart locks.,2025-02-26 16:07:34.529910,0.0,Electronics
12272,LinkedIn,Trying to decide between almond and soy milk.,2025-01-16 10:57:17.394665,0.0,Groceries
12273,Facebook,Wi-Fi extender is inconsistent.,2025-01-13 09:52:28.929742,-0.71,Electronics
12274,Facebook,The concert vibes were electric and unforgettable.,2025-01-28 12:34:25.206516,0.64,Entertainment
12275,Twitter,Learning the nuances of prompt engineering.,2025-01-04 17:39:40.581105,0.57,Education
12276,LinkedIn,The documentary lacked fresh insights.,2025-02-03 10:01:47.071697,-0.72,Entertainment
12277,LinkedIn,The plot was well-written and executed.,2025-03-08 15:02:06.936271,0.83,Entertainment
12278,Facebook,Great quality for the price!,2025-03-24 19:08:24.968871,0.94,Clothing
12279,Twitter,Difficulty managing multiple learning paths.,2025-01-27 02:42:14.031594,-0.9,Education
12280,Facebook,Feeling confused about AI model optimizations.,2025-02-18 23:13:14.390431,-0.57,Education
12281,Instagram,"The packaging was neat, but nothing special.",2025-03-16 01:03:56.936435,0.0,Clothing
12282,Instagram,Feeling empowered through self-care practices.,2025-01-16 00:19:46.949987,0.61,Health
12283,Facebook,Reduced screen time before bed improved my sleep.,2025-03-06 14:13:55.328824,0.68,Health
12284,Facebook,The crime drama had too many loose ends.,2025-01-27 02:28:14.356826,-0.75,Entertainment
12285,Instagram,Trying to explore deeper into data security.,2025-01-27 13:19:26.528518,0.0,Education
12286,LinkedIn,Signed up for a time management course.,2025-01-14 19:51:50.757987,0.0,Education
12287,Facebook,Loaded up on fiber-rich whole grains.,2025-02-28 12:44:18.347339,0.62,Groceries
12288,Instagram,Intermittent fasting is not showing results.,2025-03-20 04:12:31.823947,-0.96,Health
12289,Twitter,Practicing SQL joins and subqueries.,2025-01-17 10:30:45.779835,0.0,Education
12290,Instagram,Saw some interesting offers on cereals.,2025-02-03 12:19:43.399496,0.0,Groceries
12291,Facebook,Weekly fitness challenges keep me on my toes.,2025-03-14 18:36:16.697169,0.0,Health
12292,Facebook,Voice assistant gives inaccurate responses.,2025-02-08 05:18:49.983480,-0.55,Electronics
12293,Facebook,The variety in the menu was impressive.,2025-01-31 21:27:21.684483,0.87,Dining
12294,LinkedIn,E-reader display freezes occasionally.,2025-03-16 19:48:43.518044,-0.76,Electronics
12295,Facebook,The seafood was cooked well but was bland.,2025-03-14 09:05:13.703975,0.0,Dining
12296,Instagram,Weekend binges affecting overall progress.,2025-02-27 08:48:26.426465,-0.75,Health
12297,Instagram,The drinks were served without garnishes.,2025-03-15 06:33:19.533027,-0.56,Dining
12298,Instagram,Considering getting a smart plug to control appliances.,2025-02-21 03:20:57.063057,0.0,Electronics
12299,Instagram,Camera lens fails to focus properly.,2025-02-23 13:20:38.419802,-0.84,Electronics
12300,Instagram,Delivery left my groceries in the sun.,2025-02-19 08:22:32.053054,-0.86,Groceries
12301,LinkedIn,The leggings offer great stretch and comfort.,2025-02-18 01:52:48.948757,0.54,Clothing
12302,LinkedIn,Fitness tracker miscounts steps frequently.,2025-03-18 05:54:05.242743,-0.91,Electronics
12303,Instagram,"Received the wrong size, very disappointed.",2025-02-03 02:28:55.284445,-1.0,Clothing
12304,Facebook,"The coat looks good, unsure about durability.",2025-01-23 17:46:20.511173,0.0,Clothing
12305,Twitter,The ice cream was melted on arrival.,2025-03-19 23:20:41.492868,-0.55,Dining
12306,Facebook,Daily affirmations boost my confidence.,2025-03-13 07:26:21.700250,0.94,Health
12307,Facebook,The breakfast spread was fantastic.,2025-01-25 20:00:13.730424,0.91,Dining
12308,Facebook,The new video game exceeded my expectations.,2025-02-25 18:18:57.731118,0.9,Entertainment
12309,Instagram,Sticking to a sleep schedule improved my focus.,2025-01-27 02:40:21.821808,0.77,Health
12310,Twitter,"Tried a new meditation technique, feels okay.",2025-01-22 01:12:27.074331,0.0,Health
12311,Instagram,Gaining confidence with coding interviews.,2025-01-12 12:50:39.178656,0.86,Education
12312,LinkedIn,The colors faded too quickly.,2025-01-20 05:16:42.018411,-0.92,Clothing
12313,LinkedIn,Maintaining moderate water intake.,2025-03-08 07:34:43.708339,0.0,Health
12314,Instagram,The hot spring bath was rejuvenating.,2025-01-27 19:40:20.937639,0.69,Travel
12315,Instagram,The bread was hard and stale.,2025-01-23 06:00:18.209033,-0.9,Dining
12316,LinkedIn,The festival created wonderful memories.,2025-02-12 17:22:57.057825,0.73,Entertainment
12317,Twitter,Exploring different coding practices.,2025-02-14 02:42:24.719533,0.0,Education
12318,Instagram,The pasta had a burnt aftertaste.,2025-02-11 16:41:05.193043,-0.72,Dining
12319,Instagram,The formal shirt looks decent for work.,2025-02-28 02:38:17.566288,0.0,Clothing
12320,Twitter,Weight fluctuations affecting confidence.,2025-01-17 23:23:35.211617,-0.91,Health
12321,LinkedIn,Received many compliments on my new outfit.,2025-02-19 11:34:15.122173,0.85,Clothing
12322,Facebook,Considering upgrading to a 4K TV soon.,2025-02-15 18:33:05.520093,0.0,Electronics
12323,Facebook,Considering upgrading to a 4K TV soon.,2025-03-15 01:38:35.024720,0.0,Electronics
12324,LinkedIn,Daily gratitude journaling boosts positivity.,2025-02-07 15:58:29.252504,0.97,Health
12325,Facebook,Fast-charging my devices with the new adapter.,2025-02-18 17:29:15.163471,0.69,Electronics
12326,Twitter,Visited the frozen foods aisle for quick meals.,2025-03-23 19:22:18.978185,0.0,Groceries
12327,Instagram,The new arrivals seem like standard designs.,2025-02-25 17:14:38.985781,0.0,Clothing
12328,Instagram,Dancing helps me stay fit and happy.,2025-01-05 17:26:04.849966,0.75,Health
12329,Twitter,The heritage tour was detailed but lengthy.,2025-02-09 06:50:26.665267,0.0,Travel
12330,Facebook,Exploring different coding practices.,2025-01-11 21:01:35.808069,0.0,Education
12331,LinkedIn,Falling behind on project timelines.,2025-03-11 07:25:39.502050,-0.93,Education
12332,Facebook,The jungle safari had no animal sightings.,2025-02-27 20:07:40.090266,-0.53,Travel
12333,Facebook,The new series had an amazing plot twist.,2025-02-05 20:39:11.407368,0.84,Entertainment
12334,LinkedIn,Difficult to reset the smart home hub.,2025-03-20 16:22:30.937832,-0.71,Electronics
12335,Facebook,Signed up for an introductory Python course.,2025-02-05 02:25:04.209331,0.0,Education
12336,Instagram,The concert was energetic but overcrowded.,2025-01-19 15:40:36.403131,0.0,Entertainment
12337,Instagram,Loved the farm-to-table freshness.,2025-03-19 18:04:48.991490,0.95,Dining
12338,Instagram,Exploring options for higher education abroad.,2025-01-27 19:12:01.203942,0.0,Education
12339,Facebook,Checking reviews of new digital assistant models.,2025-03-05 01:09:32.080539,0.0,Electronics
12340,Facebook,The action sequences were thrilling but repetitive.,2025-01-21 01:32:25.451891,0.0,Entertainment
12341,Facebook,Joined a new learning group.,2025-01-06 20:07:24.315272,0.0,Education
12342,Twitter,Health podcasts keep me informed and inspired.,2025-03-14 16:35:10.150759,0.85,Health
12343,Twitter,Organic vegetables were smaller and less fresh.,2025-01-27 23:59:20.409433,-0.83,Groceries
12344,Twitter,The store was out of fresh herbs again.,2025-02-28 17:32:09.803213,-0.67,Groceries
12345,Instagram,Struggling with advanced problem-solving tasks.,2025-03-17 09:25:11.466875,-0.73,Education
12346,Instagram,Visited the bakery section to explore new options.,2025-01-20 07:17:50.216025,0.0,Groceries
12347,Instagram,The award show had its highlights but felt long.,2025-02-20 14:04:16.874333,0.0,Entertainment
12348,Instagram,The museum visit was boring and monotonous.,2025-01-24 18:28:59.328088,-0.72,Travel
12349,Instagram,Difficulty managing time for coding practice.,2025-01-31 09:51:11.688785,-0.92,Education
12350,Instagram,Exploring cloud technologies for hands-on practice.,2025-03-19 07:36:40.545743,0.0,Education
12351,Twitter,Exploring intermittent fasting but unsure of impact.,2025-02-26 10:48:31.478729,0.0,Health
12352,Facebook,Struggling to control emotional eating.,2025-02-02 14:54:14.620356,-0.62,Health
12353,Twitter,The concert was an unforgettable experience.,2025-02-04 05:52:28.416155,0.79,Entertainment
12354,Twitter,"The neckline is too tight, feels suffocating.",2025-01-01 11:58:05.226675,-0.81,Clothing
12355,Facebook,The comedy series had well-timed humor.,2025-01-30 07:17:55.606042,0.51,Entertainment
12356,Instagram,The desert trek lacked essential facilities.,2025-03-17 19:03:43.311319,-0.75,Travel
12357,Twitter,The drinks menu had options but nothing unique.,2025-02-21 05:49:06.123486,0.0,Dining
12358,Instagram,Happy with the variety of sugar-free desserts.,2025-02-09 02:17:39.631699,0.85,Groceries
12359,Twitter,Healthy choices make me feel better.,2025-01-25 03:57:52.082048,0.6,Groceries
12360,Facebook,The hike lacked scenic beauty.,2025-01-16 22:33:47.044341,-0.95,Travel
12361,Instagram,The festival was lively but a bit overwhelming.,2025-03-09 12:29:51.941180,0.0,Travel
12362,Twitter,Excited about trying out fresh sourdough bread.,2025-02-27 08:56:03.368167,0.93,Groceries
12363,Twitter,Explored some new brands of dairy products.,2025-02-05 23:34:32.477460,0.0,Groceries
12364,LinkedIn,The portable charger stopped working unexpectedly.,2025-03-17 05:59:47.816108,-0.88,Electronics
12365,Facebook,"Consuming more fiber, effects yet to show.",2025-02-21 03:03:21.368938,0.0,Health
12366,Facebook,Discovered amazing natural peanut butter.,2025-01-04 14:28:38.797832,0.77,Groceries
12367,Facebook,Feeling drained despite regular exercise.,2025-02-11 15:31:04.261795,-0.59,Health
12368,LinkedIn,The staff was courteous but not engaging.,2025-01-18 07:51:11.800847,0.0,Dining
12369,Twitter,The dining area was clean but lacked charm.,2025-02-09 05:29:52.678754,0.0,Dining
12370,Instagram,Learning new healthy recipes every week.,2025-02-05 20:37:51.131116,1.0,Health
12371,Twitter,The musical lacked originality and charm.,2025-03-17 11:28:25.684432,-0.8,Entertainment
12372,Twitter,The dress fits perfectly and feels comfortable.,2025-03-18 09:43:20.871489,0.9,Clothing
12373,LinkedIn,Touch screen on my tablet is not responsive.,2025-03-06 15:13:04.711967,-0.55,Electronics
12374,Facebook,Pre-cut fruits went bad faster than expected.,2025-01-29 03:53:10.571480,-0.59,Groceries
12375,Instagram,Loving the clarity of my new wireless earbuds.,2025-02-09 08:44:50.783436,0.57,Electronics
12376,Facebook,The food options at the event were limited.,2025-01-17 20:56:08.140937,-0.61,Travel
12377,Twitter,The meditation retreat was too basic.,2025-01-22 23:18:23.638946,-0.77,Travel
12378,Twitter,Feeling demotivated with slow progress.,2025-01-09 22:55:03.037262,-0.97,Health
12379,Instagram,The fishing trip had no catches.,2025-01-10 05:41:02.429952,-0.95,Travel
12380,Facebook,No improvement in mental clarity.,2025-01-19 14:25:56.743715,-0.97,Health
12381,LinkedIn,The canoeing experience was frustrating.,2025-02-25 17:05:01.270865,-0.65,Travel
12382,LinkedIn,The VR graphics were impressive but lacked realism.,2025-01-06 13:58:05.309838,0.0,Entertainment
12383,Twitter,Exploring the future of quantum computing.,2025-03-12 11:18:25.874621,0.92,Education
12384,Twitter,The desserts were rich and satisfying.,2025-03-05 01:10:44.136757,0.94,Dining
12385,LinkedIn,Discovered sugar-free almond cookies.,2025-03-09 09:49:49.577590,0.84,Groceries
12386,Instagram,The adventure movie had an epic journey.,2025-03-10 07:22:27.991271,0.67,Entertainment
12387,Facebook,Graphics card overheats under load.,2025-01-31 14:12:05.643474,-0.6,Electronics
12388,LinkedIn,The cultural village visit was dull.,2025-03-11 09:10:39.812526,-0.65,Travel
12389,LinkedIn,Contributing to educational communities is rewarding.,2025-01-28 06:01:20.325994,0.8,Education
12390,Twitter,Impressed by the creative presentation of the dishes.,2025-02-14 22:13:27.891850,0.54,Dining
12391,Instagram,The local crafts were overpriced and ordinary.,2025-02-23 10:34:21.714569,-0.5,Travel
12392,Facebook,Cut down on junk food with mixed feelings.,2025-03-08 16:16:26.868715,0.0,Health
12393,Twitter,The kurta design looks fine for daily use.,2025-03-11 16:04:32.339094,0.0,Clothing
12394,Twitter,"Attended a webinar, learned a few new things.",2025-03-03 22:30:58.841502,0.0,Education
12395,LinkedIn,The concert had an amazing atmosphere.,2025-03-19 09:33:22.357689,0.62,Entertainment
12396,Twitter,The new summer collection is stunning!,2025-01-20 19:33:14.095856,0.59,Clothing
12397,Instagram,The trek was adventurous but exhausting.,2025-01-29 20:14:37.210094,0.0,Travel
12398,Twitter,Exploring waterfalls was refreshing.,2025-03-23 15:58:54.129055,0.7,Travel
12399,Facebook,Learning about the latest Wi-Fi extender options.,2025-01-19 18:43:49.704061,0.0,Electronics
12400,LinkedIn,Poor digestion despite probiotics.,2025-02-27 15:27:14.582554,-0.88,Health
12401,Instagram,Learning about the latest Wi-Fi extender options.,2025-02-12 20:30:28.663349,0.0,Electronics
12402,Facebook,The game had monotonous levels.,2025-03-03 06:24:19.620305,-0.78,Entertainment
12403,Twitter,Discovered a variety of keto snacks.,2025-03-15 02:29:33.354331,0.99,Groceries
12404,Twitter,The ziplining felt unsafe and rushed.,2025-03-18 11:41:07.007308,-0.64,Travel
12405,Twitter,The hotel stay was noisy and uncomfortable.,2025-01-04 19:56:43.660774,-0.77,Travel
12406,LinkedIn,The cultural performances were interesting.,2025-02-10 08:48:43.641720,0.0,Travel
12407,Facebook,Skipped capstone project milestones.,2025-03-03 22:09:06.041723,-0.74,Education
12408,Instagram,Skipped important training sessions.,2025-03-05 12:03:00.536698,-0.59,Education
12409,LinkedIn,The chef came to check on us personally.,2025-03-11 13:01:23.475296,0.88,Dining
12410,Facebook,Compared packaging quality of pantry staples.,2025-01-29 01:19:00.537776,0.0,Groceries
12411,LinkedIn,The place was clean but the atmosphere was dull.,2025-02-12 09:11:35.314588,0.0,Dining
12412,LinkedIn,"Bought the jacket, looks alright.",2025-03-14 17:27:01.430782,0.0,Clothing
12413,Twitter,Organic chickpeas had a chemical smell.,2025-02-21 08:01:47.587897,-0.58,Groceries
12414,LinkedIn,The wine selection was okay but lacked depth.,2025-02-11 14:16:32.673906,0.0,Dining
12415,Twitter,The game had monotonous levels.,2025-02-18 22:06:45.321297,-0.53,Entertainment
12416,Facebook,Consuming antioxidant-rich foods is making a difference.,2025-01-27 14:06:10.707895,0.88,Health
12417,LinkedIn,Charging takes too long for the power bank.,2025-03-20 16:12:25.601532,-0.72,Electronics
12418,Instagram,The series had its moments but lacked consistency.,2025-02-14 05:47:47.460027,0.0,Entertainment
12419,Twitter,Excited to try a new vegan cheese.,2025-03-11 16:42:42.752335,0.72,Groceries
12420,Facebook,The award show felt dragged and monotonous.,2025-01-01 12:45:34.511183,-0.93,Entertainment
12421,Instagram,The buttons fell off after first use.,2025-02-03 22:47:00.781007,-0.54,Clothing
12422,Twitter,The actors delivered flat and uninspired performances.,2025-03-17 14:40:09.677788,-0.85,Entertainment
12423,Twitter,Examined the quality of packaged lentils.,2025-03-22 19:14:39.194061,0.0,Groceries
12424,Instagram,Difficult to reset the smart home hub.,2025-03-06 04:18:30.421306,-0.62,Electronics
12425,LinkedIn,Learning mindful eating practices and loving it.,2025-03-02 07:40:50.735070,0.78,Health
12426,Twitter,Looked at vegan cheese options.,2025-02-13 00:09:34.423796,0.0,Groceries
12427,LinkedIn,The gravy lacked consistency and flavor.,2025-03-15 07:25:47.289208,-0.79,Dining
12428,Twitter,Checking compatibility for smart home devices.,2025-03-20 17:39:02.640151,0.0,Electronics
12429,Facebook,Learning the fundamentals of blockchain.,2025-01-28 20:43:43.206367,0.0,Education
12430,Instagram,The denim jacket gives a cool and casual look.,2025-01-09 04:40:27.890419,0.72,Clothing
12431,Twitter,The festival had a fantastic atmosphere.,2025-03-05 01:11:44.445021,0.74,Entertainment
12432,Facebook,Exploring AI-powered educational tools.,2025-02-03 11:17:18.114729,0.55,Education
12433,Instagram,The yoga retreat helped me reconnect with myself.,2025-02-20 06:56:56.463608,0.52,Travel
12434,Instagram,Webcam quality is blurry in low light.,2025-01-10 03:53:11.060414,-0.61,Electronics
12435,LinkedIn,The storyline had potential but lacked depth.,2025-01-11 21:03:10.645543,0.0,Entertainment
12436,LinkedIn,Loving the clarity of my new wireless earbuds.,2025-02-03 22:17:30.543926,0.77,Electronics
12437,Instagram,The concert audio quality was terrible.,2025-02-22 12:33:37.158669,-0.71,Entertainment
12438,LinkedIn,Struggling to stay hydrated consistently.,2025-01-17 16:19:31.549205,-0.68,Health
12439,LinkedIn,Fitness challenges keep me motivated.,2025-01-08 11:01:33.145807,0.87,Health
12440,Instagram,The local artists showcased amazing talent.,2025-01-03 23:01:32.394976,0.6,Travel
12441,LinkedIn,The desert safari lacked excitement.,2025-02-20 19:46:21.925455,-0.51,Travel
12442,LinkedIn,Loved the vibrant street markets in Morocco.,2025-01-27 16:15:37.349215,0.62,Travel
12443,Twitter,The ambiance was nice but a bit too noisy.,2025-02-21 07:56:09.628781,0.0,Dining
12444,LinkedIn,Considering getting a smart assistant for my home.,2025-03-06 05:32:46.569745,0.0,Electronics
12445,Instagram,The skirt has a perfect flare and flow.,2025-01-20 08:46:45.621393,0.54,Clothing
12446,LinkedIn,The action film was a high-adrenaline experience.,2025-02-12 11:45:53.141161,0.8,Entertainment
12447,Twitter,The fish was overcooked and rubbery.,2025-03-16 05:00:33.828478,-0.91,Dining
12448,Facebook,Thermostat settings reset on their own.,2025-01-25 08:05:05.430567,-0.61,Electronics
12449,Instagram,The blouse fits perfectly and looks chic.,2025-02-11 13:28:37.812510,0.84,Clothing
12450,Instagram,The thriller had suspense but felt rushed.,2025-02-25 17:37:55.443232,0.0,Entertainment
12451,Facebook,The action sequences were thrilling but repetitive.,2025-03-21 16:10:29.443139,0.0,Entertainment
12452,LinkedIn,The ambiance was too loud and chaotic.,2025-01-18 22:49:46.011849,-0.55,Dining
12453,LinkedIn,Delving into AI bias mitigation techniques.,2025-01-04 05:05:30.352180,0.51,Education
12454,Twitter,Feeling overwhelmed with too many assignments.,2025-01-13 09:40:21.144808,-0.68,Education
12455,LinkedIn,The variety of sauces added so much flavor.,2025-01-18 12:15:37.644679,0.61,Dining
12456,LinkedIn,New portable speakers deliver impressive sound.,2025-03-05 14:15:32.801771,0.74,Electronics
12457,LinkedIn,Exploring study methods to stay focused.,2025-01-12 13:42:36.550442,0.0,Education
12458,LinkedIn,Switching to whole grains improved digestion.,2025-01-21 16:05:43.001361,0.65,Health
12459,Facebook,Difficulty understanding data structures.,2025-03-10 01:06:59.315155,-0.72,Education
12460,Instagram,Delivery left my groceries in the sun.,2025-02-04 06:37:24.053332,-0.63,Groceries
12461,Twitter,Gained practical insights through internships.,2025-02-26 20:45:29.271702,0.71,Education
12462,Twitter,The visuals were appealing but the plot was weak.,2025-02-02 23:09:58.971657,0.0,Entertainment
12463,Instagram,"The quality seems fine, need to wear it to know more.",2025-01-27 01:28:17.524861,0.0,Clothing
12464,Twitter,Tried out a coding challenge platform.,2025-03-02 14:08:27.577123,0.0,Education
12465,Facebook,The seafood was cooked well but was bland.,2025-02-04 07:10:06.819527,0.0,Dining
12466,Facebook,"Tested my VR headset, the experience is incredible.",2025-02-20 09:55:20.677318,0.66,Electronics
12467,LinkedIn,Frozen meat had freezer burns.,2025-03-23 18:37:23.987646,-0.74,Groceries
12468,Twitter,Great user experience with my new smart fridge.,2025-02-10 00:31:34.636154,0.71,Electronics
12469,Instagram,Struggling with online learning fatigue.,2025-03-01 00:15:56.166653,-0.61,Education
